id_infant_jove,data_entrada_sistema,any_entrada_sistema,mes_entrada_sistema,Servei_territorial_gestio_cas,data_naixement_infant,sexe_infant,Origen_infant
126363,20/04/2019,2019,04Abril,Barcelona comarques,02/11/2003,Noies,Marroc
126353,20/04/2019,2019,04Abril,Terres de l'Ebre,16/01/2002,Nois,Països Subsharians
126362,20/04/2019,2019,04Abril,Barcelona comarques,31/12/2003,Nois,Marroc
126361,20/04/2019,2019,04Abril,Girona,24/12/2004,Nois,Marroc
126366,20/04/2019,2019,04Abril,Barcelona comarques,08/05/2001,Noies,Marroc
126387,22/04/2019,2019,04Abril,Barcelona ciutat,14/02/2004,Nois,Marroc
126368,22/04/2019,2019,04Abril,Barcelona comarques,04/11/2004,Noies,Marroc
126370,22/04/2019,2019,04Abril,Girona,31/12/2005,Nois,Marroc
126388,22/04/2019,2019,04Abril,Girona,07/06/2002,Nois,Marroc
126375,23/04/2019,2019,04Abril,Girona,09/01/2002,Nois,Marroc
126382,23/04/2019,2019,04Abril,Barcelona ciutat,10/07/2001,Nois,Marroc
126389,23/04/2019,2019,04Abril,Barcelona comarques,19/11/2002,Nois,Marroc
126373,23/04/2019,2019,04Abril,Girona,26/09/2001,Nois,Marroc
95396,23/04/2019,2019,04Abril,Barcelona ciutat,06/02/2002,Nois,Marroc
126422,24/04/2019,2019,04Abril,Tarragona,25/06/2003,Nois,Marroc
126428,24/04/2019,2019,04Abril,Girona,08/10/2001,Nois,Marroc
126426,24/04/2019,2019,04Abril,Barcelona comarques,28/01/2002,Nois,Marroc
126425,24/04/2019,2019,04Abril,Lleida,28/02/2002,Nois,Marroc
126421,24/04/2019,2019,04Abril,Àrea Metropolitana BCN,13/04/2001,Nois,Marroc
126423,24/04/2019,2019,04Abril,Barcelona comarques,26/05/1998,Nois,Marroc
126420,24/04/2019,2019,04Abril,Lleida,31/12/2002,Nois,Altra
126424,24/04/2019,2019,04Abril,Lleida,09/09/2002,Nois,Altra
126427,24/04/2019,2019,04Abril,Girona,31/12/2003,Nois,Marroc
126535,25/04/2019,2019,04Abril,Lleida,20/11/2001,Nois,Marroc
126476,25/04/2019,2019,04Abril,Terres de l'Ebre,28/11/2001,Nois,Marroc
126185,25/04/2019,2019,04Abril,Barcelona comarques,10/09/1998,Nois,Marroc
126452,25/04/2019,2019,04Abril,Barcelona ciutat,26/08/2001,Nois,Marroc
126461,25/04/2019,2019,04Abril,Girona,31/12/2002,Nois,Països Subsharians
126454,25/04/2019,2019,04Abril,Àrea Metropolitana BCN,15/12/2001,Nois,Països Subsharians
126472,25/04/2019,2019,04Abril,Barcelona ciutat,13/07/2004,Nois,Marroc
126533,26/04/2019,2019,04Abril,Barcelona comarques,15/12/2001,Nois,Marroc
126518,26/04/2019,2019,04Abril,Girona,30/06/2003,Nois,Marroc
126513,26/04/2019,2019,04Abril,Barcelona comarques,20/11/2002,Nois,Marroc
126524,26/04/2019,2019,04Abril,Girona,17/12/2003,Nois,Marroc
126520,26/04/2019,2019,04Abril,Lleida,10/10/2003,Nois,Marroc
126515,26/04/2019,2019,04Abril,Girona,10/06/2001,Nois,No informada
126477,26/04/2019,2019,04Abril,Tarragona,06/05/2002,Nois,Marroc
126517,26/04/2019,2019,04Abril,Barcelona comarques,09/09/2001,Nois,Països Subsharians
126491,26/04/2019,2019,04Abril,Tarragona,22/08/2002,Nois,Marroc
126494,26/04/2019,2019,04Abril,Barcelona ciutat,18/05/2002,Nois,Magreb (excloent Marroc)
126521,26/04/2019,2019,04Abril,Girona,06/12/2004,Nois,Marroc
126537,27/04/2019,2019,04Abril,Lleida,23/02/2005,Nois,Marroc
126765,29/04/2019,2019,04Abril,Barcelona comarques,23/11/2001,Nois,Marroc
126613,29/04/2019,2019,04Abril,Lleida,17/12/2001,Nois,Marroc
126577,29/04/2019,2019,04Abril,Lleida,31/12/2003,Nois,Marroc
126571,29/04/2019,2019,04Abril,Girona,12/10/2001,Nois,Marroc
126608,29/04/2019,2019,04Abril,Girona,12/11/2003,Nois,Marroc
126578,29/04/2019,2019,04Abril,Barcelona ciutat,02/07/2002,Nois,Marroc
126566,29/04/2019,2019,04Abril,Girona,06/11/2001,Nois,Marroc
126554,29/04/2019,2019,04Abril,Girona,01/09/2001,Nois,Països Subsharians
126579,29/04/2019,2019,04Abril,Barcelona comarques,06/05/2002,Nois,Marroc
126576,29/04/2019,2019,04Abril,Lleida,23/05/2001,Nois,Marroc
126601,29/04/2019,2019,04Abril,Àrea Metropolitana BCN,18/08/2001,Nois,Marroc
126624,30/04/2019,2019,04Abril,Lleida,04/06/2002,Nois,Països Subsharians
126625,30/04/2019,2019,04Abril,Lleida,13/11/2001,Nois,Marroc
126626,30/04/2019,2019,04Abril,Lleida,25/01/2002,Nois,Marroc
126623,30/04/2019,2019,04Abril,Lleida,31/12/2003,Nois,Marroc
126627,30/04/2019,2019,04Abril,Barcelona comarques,25/06/2002,Nois,Marroc
126629,30/04/2019,2019,04Abril,Àrea Metropolitana BCN,21/10/2001,Nois,Països Subsharians
126628,01/05/2019,2019,05Maig,Lleida,31/12/2005,Nois,Països Subsharians
126631,01/05/2019,2019,05Maig,Àrea Metropolitana BCN,04/01/2002,Noies,Altra
126685,02/05/2019,2019,05Maig,Barcelona ciutat,11/01/2002,Nois,Marroc
126638,02/05/2019,2019,05Maig,Girona,14/03/2003,Nois,Marroc
126689,02/05/2019,2019,05Maig,Girona,28/04/2002,Nois,Marroc
126684,02/05/2019,2019,05Maig,Barcelona comarques,10/01/2002,Nois,Marroc
126668,02/05/2019,2019,05Maig,Barcelona ciutat,01/06/2001,Nois,Països Subsharians
126639,02/05/2019,2019,05Maig,Girona,15/11/2001,Nois,Marroc
126692,02/05/2019,2019,05Maig,Barcelona comarques,02/05/2002,Nois,Marroc
126690,02/05/2019,2019,05Maig,Barcelona comarques,21/12/2002,Nois,Marroc
126683,02/05/2019,2019,05Maig,Àrea Metropolitana BCN,26/07/2001,Nois,Marroc
126688,02/05/2019,2019,05Maig,Lleida,18/05/2002,Nois,Marroc
126691,02/05/2019,2019,05Maig,Lleida,12/09/2002,Nois,Marroc
126686,02/05/2019,2019,05Maig,Barcelona ciutat,22/02/2003,Nois,Marroc
126687,02/05/2019,2019,05Maig,Lleida,08/10/2001,Nois,Marroc
126682,02/05/2019,2019,05Maig,Barcelona comarques,19/10/2003,Nois,Marroc
126681,02/05/2019,2019,05Maig,Barcelona ciutat,19/07/2001,Nois,Marroc
126729,03/05/2019,2019,05Maig,Barcelona comarques,23/02/2001,Nois,Marroc
126699,03/05/2019,2019,05Maig,Barcelona comarques,11/05/2003,Nois,Marroc
126697,03/05/2019,2019,05Maig,Girona,04/07/2002,Nois,Marroc
126701,03/05/2019,2019,05Maig,Tarragona,28/12/2001,Nois,Marroc
126730,03/05/2019,2019,05Maig,Girona,17/08/2001,Nois,Marroc
126733,03/05/2019,2019,05Maig,Girona,06/10/2003,Nois,Magreb (excloent Marroc)
126698,03/05/2019,2019,05Maig,Tarragona,31/08/2001,Nois,Marroc
126727,03/05/2019,2019,05Maig,Barcelona ciutat,16/10/2003,Nois,Marroc
126731,04/05/2019,2019,05Maig,Girona,31/12/2003,Nois,No informada
126772,04/05/2019,2019,05Maig,Tarragona,30/07/2003,Nois,Marroc
126732,04/05/2019,2019,05Maig,Lleida,31/12/2003,Nois,Marroc
126769,04/05/2019,2019,05Maig,Barcelona comarques,06/08/2001,Nois,Marroc
126736,05/05/2019,2019,05Maig,Lleida,01/01/2003,Nois,Altra
126761,05/05/2019,2019,05Maig,Tarragona,22/04/2004,Nois,Marroc
126775,05/05/2019,2019,05Maig,Tarragona,31/12/2002,Nois,Marroc
126735,05/05/2019,2019,05Maig,Lleida,15/11/2001,Nois,Altra
126774,05/05/2019,2019,05Maig,Tarragona,20/06/2001,Nois,Marroc
126768,05/05/2019,2019,05Maig,Àrea Metropolitana BCN,02/07/2001,Nois,Marroc
126760,05/05/2019,2019,05Maig,Tarragona,25/01/2004,Nois,Marroc
126734,05/05/2019,2019,05Maig,Barcelona comarques,22/07/2003,Nois,Marroc
126745,06/05/2019,2019,05Maig,Girona,31/12/2004,Nois,Marroc
126816,06/05/2019,2019,05Maig,Lleida,31/12/2002,Nois,Països Subsharians
126771,06/05/2019,2019,05Maig,Girona,06/10/2001,Nois,Marroc
126751,06/05/2019,2019,05Maig,Girona,01/12/2002,Nois,Marroc
126766,06/05/2019,2019,05Maig,Lleida,25/12/2002,Nois,Països Subsharians
126770,06/05/2019,2019,05Maig,Girona,09/11/2001,Nois,Marroc
126764,06/05/2019,2019,05Maig,Lleida,18/04/2002,Nois,Marroc
126823,06/05/2019,2019,05Maig,Barcelona ciutat,01/09/2001,Nois,Marroc
126776,06/05/2019,2019,05Maig,Barcelona comarques,11/06/2004,Nois,Països Subsharians
117000,06/05/2019,2019,05Maig,Girona,31/12/2003,Nois,Marroc
126767,06/05/2019,2019,05Maig,Barcelona comarques,01/01/2002,Nois,Països Subsharians
126763,06/05/2019,2019,05Maig,Barcelona comarques,06/02/2002,Nois,Marroc
91388,06/05/2019,2019,05Maig,Girona,30/05/2001,Nois,Marroc
126822,06/05/2019,2019,05Maig,Barcelona comarques,15/12/2002,Nois,Països Subsharians
126868,07/05/2019,2019,05Maig,Barcelona ciutat,14/03/2002,Nois,Magreb (excloent Marroc)
126857,07/05/2019,2019,05Maig,Barcelona ciutat,21/05/2001,Nois,Marroc
126821,07/05/2019,2019,05Maig,Barcelona ciutat,06/12/2002,Nois,Marroc
126810,07/05/2019,2019,05Maig,Girona,24/07/2001,Nois,Marroc
126824,07/05/2019,2019,05Maig,Tarragona,30/12/2001,Nois,Marroc
126904,08/05/2019,2019,05Maig,Barcelona comarques,25/01/2002,Nois,Països Subsharians
126903,08/05/2019,2019,05Maig,Barcelona comarques,01/04/2002,Nois,Països Subsharians
126869,08/05/2019,2019,05Maig,Terres de l'Ebre,15/04/2003,Nois,Marroc
126825,08/05/2019,2019,05Maig,Girona,06/07/2001,Nois,Marroc
126906,08/05/2019,2019,05Maig,Barcelona comarques,26/10/2001,Nois,Altra
126907,08/05/2019,2019,05Maig,Terres de l'Ebre,31/12/2001,Nois,Països Subsharians
126840,08/05/2019,2019,05Maig,Tarragona,31/12/2002,Nois,Marroc
126946,08/05/2019,2019,05Maig,Lleida,24/10/2001,Nois,Marroc
126908,09/05/2019,2019,05Maig,Lleida,19/12/2002,Nois,Països Subsharians
126901,09/05/2019,2019,05Maig,Barcelona ciutat,11/07/2003,Nois,Països Subsharians
126910,09/05/2019,2019,05Maig,Barcelona ciutat,25/06/2001,Nois,Marroc
126902,09/05/2019,2019,05Maig,Lleida,31/12/2003,Nois,Marroc
120783,09/05/2019,2019,05Maig,Tarragona,25/07/2001,Nois,Marroc
117139,10/05/2019,2019,05Maig,Barcelona ciutat,21/09/2003,Nois,Marroc
126942,10/05/2019,2019,05Maig,Barcelona ciutat,01/05/2001,Nois,Marroc
126914,10/05/2019,2019,05Maig,Girona,10/08/2004,Nois,Marroc
126945,10/05/2019,2019,05Maig,Barcelona comarques,09/09/2002,Nois,Marroc
126935,10/05/2019,2019,05Maig,Barcelona ciutat,03/06/2001,Nois,Marroc
126970,11/05/2019,2019,05Maig,Barcelona comarques,20/03/2003,Nois,Marroc
126972,12/05/2019,2019,05Maig,Barcelona comarques,31/12/2002,Nois,Marroc
127037,13/05/2019,2019,05Maig,Lleida,24/07/2002,Nois,Marroc
126973,13/05/2019,2019,05Maig,Lleida,09/03/2002,Nois,Magreb (excloent Marroc)
127029,13/05/2019,2019,05Maig,Barcelona comarques,02/08/2001,Nois,Països Subsharians
127038,13/05/2019,2019,05Maig,Lleida,31/12/2002,Nois,Marroc
127140,13/05/2019,2019,05Maig,Terres de l'Ebre,02/02/2002,Nois,Països Subsharians
126971,13/05/2019,2019,05Maig,Lleida,02/07/2001,Nois,Marroc
126991,14/05/2019,2019,05Maig,Girona,10/06/2001,Nois,Marroc
127031,14/05/2019,2019,05Maig,Barcelona comarques,10/03/2002,Nois,Països Subsharians
127036,14/05/2019,2019,05Maig,Lleida,28/06/2002,Nois,Marroc
118505,14/05/2019,2019,05Maig,Àrea Metropolitana BCN,01/01/1998,Nois,Marroc
120859,14/05/2019,2019,05Maig,Tarragona,31/12/2003,Nois,Marroc
127034,14/05/2019,2019,05Maig,Girona,18/11/2001,Nois,Marroc
127035,14/05/2019,2019,05Maig,Lleida,04/10/2001,Nois,Marroc
127032,14/05/2019,2019,05Maig,Tarragona,04/12/2001,Nois,Marroc
127176,15/05/2019,2019,05Maig,Barcelona ciutat,26/11/2003,Nois,Marroc
127177,15/05/2019,2019,05Maig,Barcelona ciutat,02/10/2001,Nois,Marroc
127116,15/05/2019,2019,05Maig,Tarragona,12/06/2003,Nois,Països Subsharians
127138,15/05/2019,2019,05Maig,Barcelona comarques,08/10/2001,Nois,Altra
127129,15/05/2019,2019,05Maig,Barcelona ciutat,20/09/2001,Nois,Marroc
118328,15/05/2019,2019,05Maig,Barcelona comarques,28/10/2001,Nois,Marroc
127222,17/05/2019,2019,05Maig,Barcelona comarques,20/09/2002,Nois,Altra
127225,17/05/2019,2019,05Maig,Barcelona comarques,16/05/2002,Nois,Marroc
127266,17/05/2019,2019,05Maig,Barcelona comarques,15/01/2003,Nois,Marroc
127224,17/05/2019,2019,05Maig,Barcelona comarques,23/01/2004,Nois,Marroc
127226,17/05/2019,2019,05Maig,Barcelona comarques,17/05/2002,Nois,Marroc
127223,17/05/2019,2019,05Maig,Àrea Metropolitana BCN,26/10/1999,Nois,Marroc
127221,17/05/2019,2019,05Maig,Barcelona ciutat,30/10/2001,Nois,Altra
127183,17/05/2019,2019,05Maig,Girona,31/12/2002,Nois,Marroc
127220,17/05/2019,2019,05Maig,Barcelona ciutat,31/12/2003,Nois,Països Subsharians
127227,18/05/2019,2019,05Maig,Girona,18/04/2005,Noies,Marroc
127267,18/05/2019,2019,05Maig,Barcelona ciutat,02/09/2001,Nois,Marroc
127242,18/05/2019,2019,05Maig,Lleida,10/12/2001,Nois,Magreb (excloent Marroc)
127228,18/05/2019,2019,05Maig,Girona,22/04/2003,Noies,Marroc
127229,19/05/2019,2019,05Maig,Barcelona comarques,07/09/2006,Noies,Països Subsharians
127273,19/05/2019,2019,05Maig,Lleida,31/12/2002,Nois,Marroc
127270,20/05/2019,2019,05Maig,Terres de l'Ebre,30/05/2002,Nois,Països Subsharians
127246,20/05/2019,2019,05Maig,Barcelona ciutat,02/08/2001,Nois,Països Subsharians
127271,20/05/2019,2019,05Maig,Lleida,05/11/2002,Nois,Marroc
127249,20/05/2019,2019,05Maig,Barcelona comarques,13/08/2002,Nois,Marroc
127272,20/05/2019,2019,05Maig,Tarragona,24/11/2002,Nois,Països Subsharians
127263,20/05/2019,2019,05Maig,Girona,08/11/2002,Nois,Marroc
127290,21/05/2019,2019,05Maig,Barcelona comarques,22/06/2002,Nois,Marroc
127311,21/05/2019,2019,05Maig,Barcelona comarques,12/08/2001,Nois,Marroc
127291,21/05/2019,2019,05Maig,Àrea Metropolitana BCN,17/05/2002,Nois,Marroc
127313,21/05/2019,2019,05Maig,Barcelona comarques,31/12/2003,Nois,Marroc
127336,21/05/2019,2019,05Maig,Lleida,28/04/2001,Nois,Marroc
127339,22/05/2019,2019,05Maig,Lleida,28/08/1999,Nois,Marroc
127383,22/05/2019,2019,05Maig,Barcelona comarques,25/01/2003,Nois,Marroc
127340,22/05/2019,2019,05Maig,Lleida,31/12/2003,Nois,Marroc
118349,22/05/2019,2019,05Maig,Tarragona,04/08/2002,Nois,Marroc
127388,23/05/2019,2019,05Maig,Lleida,16/08/2001,Nois,Marroc
127345,23/05/2019,2019,05Maig,Terres de l'Ebre,25/02/2001,Nois,Magreb (excloent Marroc)
127393,23/05/2019,2019,05Maig,Barcelona ciutat,31/12/2001,Noies,Marroc
117348,23/05/2019,2019,05Maig,Barcelona ciutat,31/12/2001,Noies,Marroc
127392,23/05/2019,2019,05Maig,Terres de l'Ebre,20/10/2001,Nois,Marroc
127390,23/05/2019,2019,05Maig,Terres de l'Ebre,01/01/2002,Nois,Marroc
127394,23/05/2019,2019,05Maig,Àrea Metropolitana BCN,10/05/2002,Nois,Països Subsharians
127389,23/05/2019,2019,05Maig,Lleida,01/01/2005,Nois,Marroc
127434,24/05/2019,2019,05Maig,Lleida,15/02/2002,Noies,Països Subsharians
125035,24/05/2019,2019,05Maig,Àrea Metropolitana BCN,10/12/2001,Nois,Marroc
127433,24/05/2019,2019,05Maig,Girona,21/12/2002,Nois,No informada
127432,24/05/2019,2019,05Maig,Lleida,05/12/2002,Nois,Marroc
127415,24/05/2019,2019,05Maig,Barcelona ciutat,29/08/2001,Nois,Marroc
127492,26/05/2019,2019,05Maig,Lleida,25/11/2003,Nois,Marroc
127496,26/05/2019,2019,05Maig,Tarragona,15/07/2002,Nois,Marroc
127493,26/05/2019,2019,05Maig,Lleida,31/12/2003,Nois,Marroc
127491,27/05/2019,2019,05Maig,Àrea Metropolitana BCN,31/12/2002,Nois,Marroc
127494,27/05/2019,2019,05Maig,Àrea Metropolitana BCN,12/02/2002,Nois,Països Subsharians
127495,27/05/2019,2019,05Maig,Barcelona ciutat,05/11/2002,Nois,Marroc
120494,27/05/2019,2019,05Maig,Tarragona,31/12/2002,Nois,Marroc
127438,27/05/2019,2019,05Maig,Girona,24/11/2001,Nois,Altra
127439,27/05/2019,2019,05Maig,Girona,26/11/2001,Nois,Marroc
127561,28/05/2019,2019,05Maig,Barcelona comarques,22/11/2002,Nois,Marroc
127529,28/05/2019,2019,05Maig,Tarragona,01/07/2001,Nois,Marroc
127569,28/05/2019,2019,05Maig,Terres de l'Ebre,02/02/2003,Nois,Països Subsharians
127570,28/05/2019,2019,05Maig,Terres de l'Ebre,03/01/2004,Nois,Països Subsharians
127566,28/05/2019,2019,05Maig,Barcelona comarques,31/12/2003,Nois,Marroc
127557,28/05/2019,2019,05Maig,Barcelona comarques,25/11/2001,Nois,Marroc
127628,29/05/2019,2019,05Maig,Àrea Metropolitana BCN,11/08/2001,Nois,Països Subsharians
127630,29/05/2019,2019,05Maig,Barcelona ciutat,16/01/2002,Nois,Marroc
127626,29/05/2019,2019,05Maig,Barcelona comarques,17/06/2002,Nois,Marroc
127651,30/05/2019,2019,05Maig,Barcelona comarques,18/04/2002,Nois,Marroc
127671,30/05/2019,2019,05Maig,Lleida,28/02/2002,Nois,Altra
106835,30/05/2019,2019,05Maig,Tarragona,30/08/2003,Nois,Marroc
127664,30/05/2019,2019,05Maig,Barcelona comarques,06/07/2002,Nois,Països Subsharians
127693,30/05/2019,2019,05Maig,Barcelona ciutat,12/11/2002,Nois,Marroc
127665,30/05/2019,2019,05Maig,Barcelona ciutat,01/02/2002,Nois,Països Subsharians
127686,31/05/2019,2019,05Maig,Girona,24/04/2003,Nois,Marroc
127694,31/05/2019,2019,05Maig,Lleida,02/04/2003,Nois,Marroc
127696,01/06/2019,2019,06Juny,Tarragona,27/12/2003,Nois,Marroc
127698,01/06/2019,2019,06Juny,Barcelona ciutat,01/01/2001,Nois,Marroc
127695,01/06/2019,2019,06Juny,Barcelona comarques,02/03/2002,Noies,Països Subsharians
127748,01/06/2019,2019,06Juny,Barcelona comarques,16/04/2002,Nois,Països Subsharians
127700,02/06/2019,2019,06Juny,Barcelona ciutat,06/07/2001,Nois,Marroc
127749,02/06/2019,2019,06Juny,Lleida,23/11/2001,Nois,Marroc
127747,02/06/2019,2019,06Juny,Lleida,31/10/2003,Nois,Marroc
94171,02/06/2019,2019,06Juny,Barcelona comarques,31/12/2002,Nois,Marroc
127699,02/06/2019,2019,06Juny,Girona,17/02/2003,Nois,Marroc
127750,02/06/2019,2019,06Juny,Barcelona ciutat,20/08/2001,Nois,Marroc
120391,03/06/2019,2019,06Juny,Terres de l'Ebre,03/10/2001,Nois,Marroc
127752,03/06/2019,2019,06Juny,Barcelona comarques,30/05/2002,Nois,Marroc
127863,03/06/2019,2019,06Juny,Lleida,22/04/2003,Nois,Marroc
127814,03/06/2019,2019,06Juny,Àrea Metropolitana BCN,02/04/2002,Nois,Països Subsharians
127755,03/06/2019,2019,06Juny,Lleida,11/09/2001,Nois,Magreb (excloent Marroc)
127736,03/06/2019,2019,06Juny,Girona,03/06/2002,Nois,Marroc
127739,03/06/2019,2019,06Juny,Girona,03/06/2002,Nois,Marroc
127751,03/06/2019,2019,06Juny,Barcelona comarques,01/01/2003,Nois,Marroc
127753,03/06/2019,2019,06Juny,Barcelona comarques,07/10/2002,Nois,Marroc
127781,04/06/2019,2019,06Juny,Barcelona ciutat,01/01/2002,Nois,Països Subsharians
127815,04/06/2019,2019,06Juny,Barcelona comarques,12/11/2001,Nois,Marroc
127816,04/06/2019,2019,06Juny,Lleida,27/01/2001,Nois,Marroc
127776,04/06/2019,2019,06Juny,Girona,11/10/2002,Nois,Magreb (excloent Marroc)
127811,04/06/2019,2019,06Juny,Barcelona ciutat,28/07/2002,Nois,Marroc
127812,04/06/2019,2019,06Juny,Girona,04/06/2003,Nois,Altra
127795,04/06/2019,2019,06Juny,Barcelona ciutat,23/11/2003,Nois,Països Subsharians
127810,04/06/2019,2019,06Juny,Barcelona ciutat,01/04/2003,Nois,Marroc
127813,04/06/2019,2019,06Juny,Barcelona ciutat,03/12/2003,Nois,Marroc
127820,05/06/2019,2019,06Juny,Tarragona,08/11/2001,Nois,Marroc
127865,05/06/2019,2019,06Juny,Lleida,17/05/2003,Nois,Marroc
127931,05/06/2019,2019,06Juny,Barcelona comarques,12/08/2003,Nois,Marroc
127826,05/06/2019,2019,06Juny,Terres de l'Ebre,10/12/2001,Nois,Marroc
127840,05/06/2019,2019,06Juny,Lleida,27/10/2002,Nois,Marroc
127819,05/06/2019,2019,06Juny,Tarragona,09/12/2002,Nois,Marroc
127856,05/06/2019,2019,06Juny,Girona,14/07/2001,Nois,Marroc
127853,05/06/2019,2019,06Juny,Girona,07/10/2003,Nois,Marroc
127838,05/06/2019,2019,06Juny,Lleida,05/03/2003,Nois,Marroc
127859,05/06/2019,2019,06Juny,Girona,16/05/2003,Nois,Marroc
127891,06/06/2019,2019,06Juny,Lleida,29/11/2002,Noies,Marroc
127867,06/06/2019,2019,06Juny,Barcelona comarques,01/01/2005,Nois,Marroc
127893,06/06/2019,2019,06Juny,Àrea Metropolitana BCN,25/12/2003,Nois,Països Subsharians
127932,06/06/2019,2019,06Juny,Barcelona ciutat,15/03/2002,Nois,Marroc
127892,06/06/2019,2019,06Juny,Lleida,15/03/2002,Noies,Marroc
127895,06/06/2019,2019,06Juny,Lleida,10/02/2002,Nois,Marroc
127939,06/06/2019,2019,06Juny,Tarragona,23/09/2005,Nois,Magreb (excloent Marroc)
127894,06/06/2019,2019,06Juny,Lleida,10/05/2002,Nois,Països Subsharians
127866,06/06/2019,2019,06Juny,Tarragona,22/08/2001,Nois,Magreb (excloent Marroc)
127927,07/06/2019,2019,06Juny,Àrea Metropolitana BCN,09/11/2004,Nois,Marroc
127930,07/06/2019,2019,06Juny,Àrea Metropolitana BCN,22/09/2001,Nois,Altra
127928,07/06/2019,2019,06Juny,Terres de l'Ebre,26/10/2002,Nois,Països Subsharians
127938,07/06/2019,2019,06Juny,Barcelona comarques,21/11/2002,Nois,Marroc
127897,07/06/2019,2019,06Juny,Tarragona,05/05/2002,Noies,Marroc
127935,07/06/2019,2019,06Juny,Barcelona comarques,10/03/2002,Nois,Països Subsharians
127929,07/06/2019,2019,06Juny,Àrea Metropolitana BCN,20/02/2003,Nois,Països Subsharians
104148,07/06/2019,2019,06Juny,Lleida,14/09/2001,Nois,Marroc
127926,07/06/2019,2019,06Juny,Barcelona comarques,06/11/2003,Nois,Marroc
127940,07/06/2019,2019,06Juny,Terres de l'Ebre,25/05/2002,Nois,Marroc
128010,08/06/2019,2019,06Juny,Lleida,04/10/2001,Nois,Marroc
127933,08/06/2019,2019,06Juny,Barcelona comarques,12/09/2003,Nois,Països Subsharians
128008,08/06/2019,2019,06Juny,Lleida,20/09/2002,Nois,Marroc
127937,09/06/2019,2019,06Juny,Barcelona comarques,01/08/2002,Nois,Països Subsharians
127942,09/06/2019,2019,06Juny,Àrea Metropolitana BCN,01/02/2002,Nois,Països Subsharians
128062,09/06/2019,2019,06Juny,Tarragona,19/08/2001,Nois,Marroc
127936,09/06/2019,2019,06Juny,Lleida,30/09/2001,Nois,Marroc
128015,09/06/2019,2019,06Juny,Barcelona comarques,22/04/2003,Nois,Marroc
128065,09/06/2019,2019,06Juny,Tarragona,20/06/2001,Nois,Marroc
128061,09/06/2019,2019,06Juny,Tarragona,26/05/2003,Nois,Marroc
127941,09/06/2019,2019,06Juny,Barcelona ciutat,02/01/2002,Nois,Marroc
127956,10/06/2019,2019,06Juny,Barcelona ciutat,15/02/2002,Nois,Marroc
128012,10/06/2019,2019,06Juny,Tarragona,20/08/2002,Nois,Marroc
127955,10/06/2019,2019,06Juny,Àrea Metropolitana BCN,14/08/2001,Noies,Marroc
128016,11/06/2019,2019,06Juny,Barcelona comarques,03/07/2000,Nois,Marroc
128094,11/06/2019,2019,06Juny,Terres de l'Ebre,19/10/2003,Nois,Marroc
128048,11/06/2019,2019,06Juny,Barcelona comarques,07/12/2001,Nois,Països Subsharians
128017,11/06/2019,2019,06Juny,Barcelona ciutat,24/11/2004,Nois,Marroc
128069,11/06/2019,2019,06Juny,Lleida,08/08/2002,Nois,Marroc
118318,11/06/2019,2019,06Juny,Barcelona comarques,15/08/2001,Nois,Marroc
128011,11/06/2019,2019,06Juny,Barcelona ciutat,02/12/2003,Nois,Marroc
128014,11/06/2019,2019,06Juny,Barcelona comarques,15/03/1993,Nois,Països Subsharians
128096,12/06/2019,2019,06Juny,Barcelona comarques,04/04/2002,Nois,Països Subsharians
128093,12/06/2019,2019,06Juny,Barcelona ciutat,07/08/2003,Nois,Marroc
