SEMESTER,CAT,AGE,SEX,CONCEPT,status,value
1983S2,TOTAL,Y048,F,POP,,36749
1983S2,TOTAL,Y048,TOTAL,POP,,73173
1983S2,TOTAL,Y049,M,POP,,37064
1983S2,TOTAL,Y049,F,POP,,37724
1983S2,TOTAL,Y049,TOTAL,POP,,74788
1983S2,TOTAL,Y050,M,POP,,37493
1983S2,TOTAL,Y050,F,POP,,38784
1983S2,TOTAL,Y050,TOTAL,POP,,76277
1983S2,TOTAL,Y051,M,POP,,36868
1983S2,TOTAL,Y051,F,POP,,38042
1983S2,TOTAL,Y051,TOTAL,POP,,74910
1983S2,TOTAL,Y052,M,POP,,36488
1983S2,TOTAL,Y052,F,POP,,38184
1983S2,TOTAL,Y052,TOTAL,POP,,74672
1983S2,TOTAL,Y053,M,POP,,35744
1983S2,TOTAL,Y053,F,POP,,37555
1983S2,TOTAL,Y053,TOTAL,POP,,73299
1983S2,TOTAL,Y054,M,POP,,34763
1983S2,TOTAL,Y054,F,POP,,36590
1983S2,TOTAL,Y054,TOTAL,POP,,71353
1983S2,TOTAL,Y055,M,POP,,33917
1983S2,TOTAL,Y055,F,POP,,36103
1983S2,TOTAL,Y055,TOTAL,POP,,70020
1983S2,TOTAL,Y056,M,POP,,33614
1983S2,TOTAL,Y056,F,POP,,35723
1983S2,TOTAL,Y056,TOTAL,POP,,69337
1983S2,TOTAL,Y057,M,POP,,33352
1983S2,TOTAL,Y057,F,POP,,35813
1983S2,TOTAL,Y057,TOTAL,POP,,69165
1983S2,TOTAL,Y058,M,POP,,32499
1983S2,TOTAL,Y058,F,POP,,34977
1983S2,TOTAL,Y058,TOTAL,POP,,67476
1983S2,TOTAL,Y059,M,POP,,31550
1983S2,TOTAL,Y059,F,POP,,33862
1983S2,TOTAL,Y059,TOTAL,POP,,65412
1983S2,TOTAL,Y060,M,POP,,30571
1983S2,TOTAL,Y060,F,POP,,33339
1983S2,TOTAL,Y060,TOTAL,POP,,63910
1983S2,TOTAL,Y061,M,POP,,29834
1983S2,TOTAL,Y061,F,POP,,32401
1983S2,TOTAL,Y061,TOTAL,POP,,62235
1983S2,TOTAL,Y062,M,POP,,27263
1983S2,TOTAL,Y062,F,POP,,31437
1983S2,TOTAL,Y062,TOTAL,POP,,58700
1983S2,TOTAL,Y063,M,POP,,23618
1983S2,TOTAL,Y063,F,POP,,29157
1983S2,TOTAL,Y063,TOTAL,POP,,52775
1983S2,TOTAL,Y064,M,POP,,21760
1983S2,TOTAL,Y064,F,POP,,27258
1983S2,TOTAL,Y064,TOTAL,POP,,49018
1983S2,TOTAL,Y065,M,POP,,20751
1983S2,TOTAL,Y065,F,POP,,26416
1983S2,TOTAL,Y065,TOTAL,POP,,47167
1983S2,TOTAL,Y066,M,POP,,19806
1983S2,TOTAL,Y066,F,POP,,25371
1983S2,TOTAL,Y066,TOTAL,POP,,45177
1983S2,TOTAL,Y067,M,POP,,19362
1983S2,TOTAL,Y067,F,POP,,25178
1983S2,TOTAL,Y067,TOTAL,POP,,44540
1983S2,TOTAL,Y068,M,POP,,19130
1983S2,TOTAL,Y068,F,POP,,25363
1983S2,TOTAL,Y068,TOTAL,POP,,44493
1983S2,TOTAL,Y069,M,POP,,18636
1983S2,TOTAL,Y069,F,POP,,25063
1983S2,TOTAL,Y069,TOTAL,POP,,43699
1983S2,TOTAL,Y070,M,POP,,17987
1983S2,TOTAL,Y070,F,POP,,24313
1983S2,TOTAL,Y070,TOTAL,POP,,42300
1983S2,TOTAL,Y071,M,POP,,17047
1983S2,TOTAL,Y071,F,POP,,23565
1983S2,TOTAL,Y071,TOTAL,POP,,40612
1983S2,TOTAL,Y072,M,POP,,16158
1983S2,TOTAL,Y072,F,POP,,23102
1983S2,TOTAL,Y072,TOTAL,POP,,39260
1983S2,TOTAL,Y073,M,POP,,15274
1983S2,TOTAL,Y073,F,POP,,22648
1983S2,TOTAL,Y073,TOTAL,POP,,37922
1983S2,TOTAL,Y074,M,POP,,14211
1983S2,TOTAL,Y074,F,POP,,20994
1983S2,TOTAL,Y074,TOTAL,POP,,35205
1983S2,TOTAL,Y075,M,POP,,13052
1983S2,TOTAL,Y075,F,POP,,19687
1983S2,TOTAL,Y075,TOTAL,POP,,32739
1983S2,TOTAL,Y076,M,POP,,11768
1983S2,TOTAL,Y076,F,POP,,18645
1983S2,TOTAL,Y076,TOTAL,POP,,30413
1983S2,TOTAL,Y077,M,POP,,10741
1983S2,TOTAL,Y077,F,POP,,17449
1983S2,TOTAL,Y077,TOTAL,POP,,28190
1983S2,TOTAL,Y078,M,POP,,9631
1983S2,TOTAL,Y078,F,POP,,16089
1983S2,TOTAL,Y078,TOTAL,POP,,25720
1983S2,TOTAL,Y079,M,POP,,8686
1983S2,TOTAL,Y079,F,POP,,14726
1983S2,TOTAL,Y079,TOTAL,POP,,23412
1983S2,TOTAL,Y080,M,POP,,7780
1983S2,TOTAL,Y080,F,POP,,13607
1983S2,TOTAL,Y080,TOTAL,POP,,21387
1983S2,TOTAL,Y081,M,POP,,6839
1983S2,TOTAL,Y081,F,POP,,12146
1983S2,TOTAL,Y081,TOTAL,POP,,18985
1983S2,TOTAL,Y082,M,POP,,6059
1983S2,TOTAL,Y082,F,POP,,11400
1983S2,TOTAL,Y082,TOTAL,POP,,17459
1983S2,TOTAL,Y083,M,POP,,4817
1983S2,TOTAL,Y083,F,POP,,9495
1983S2,TOTAL,Y083,TOTAL,POP,,14312
1983S2,TOTAL,Y084,M,POP,,3731
1983S2,TOTAL,Y084,F,POP,,7275
1983S2,TOTAL,Y084,TOTAL,POP,,11006
1983S2,TOTAL,Y085,M,POP,,3103
1983S2,TOTAL,Y085,F,POP,,6230
1983S2,TOTAL,Y085,TOTAL,POP,,9333
1983S2,TOTAL,Y086,M,POP,,2679
1983S2,TOTAL,Y086,F,POP,,5316
1983S2,TOTAL,Y086,TOTAL,POP,,7995
1983S2,TOTAL,Y087,M,POP,,2101
1983S2,TOTAL,Y087,F,POP,,4626
1983S2,TOTAL,Y087,TOTAL,POP,,6727
1983S2,TOTAL,Y088,M,POP,,1617
1983S2,TOTAL,Y088,F,POP,,3687
1983S2,TOTAL,Y088,TOTAL,POP,,5304
1983S2,TOTAL,Y089,M,POP,,1202
1983S2,TOTAL,Y089,F,POP,,2829
1983S2,TOTAL,Y089,TOTAL,POP,,4031
1983S2,TOTAL,Y090,M,POP,,887
1983S2,TOTAL,Y090,F,POP,,2140
1983S2,TOTAL,Y090,TOTAL,POP,,3027
1983S2,TOTAL,Y091,M,POP,,656
1983S2,TOTAL,Y091,F,POP,,1626
1983S2,TOTAL,Y091,TOTAL,POP,,2282
1983S2,TOTAL,Y092,M,POP,,492
1983S2,TOTAL,Y092,F,POP,,1218
1983S2,TOTAL,Y092,TOTAL,POP,,1710
1983S2,TOTAL,Y093,M,POP,,375
1983S2,TOTAL,Y093,F,POP,,980
1983S2,TOTAL,Y093,TOTAL,POP,,1355
1983S2,TOTAL,Y094,M,POP,,310
1983S2,TOTAL,Y094,F,POP,,805
1983S2,TOTAL,Y094,TOTAL,POP,,1115
1983S2,TOTAL,Y_GE095,M,POP,,434
1983S2,TOTAL,Y_GE095,F,POP,,1380
1983S2,TOTAL,Y_GE095,TOTAL,POP,,1814
1983S2,TOTAL,TOTAL,M,POP,,2929204
1983S2,TOTAL,TOTAL,F,POP,,3047426
1983S2,TOTAL,TOTAL,TOTAL,POP,,5976630
1984S1,TOTAL,Y000,M,POP,,33899
1984S1,TOTAL,Y000,F,POP,,32046
1984S1,TOTAL,Y000,TOTAL,POP,,65945
1984S1,TOTAL,Y001,M,POP,,37260
1984S1,TOTAL,Y001,F,POP,,34860
1984S1,TOTAL,Y001,TOTAL,POP,,72120
1984S1,TOTAL,Y002,M,POP,,39190
1984S1,TOTAL,Y002,F,POP,,36270
1984S1,TOTAL,Y002,TOTAL,POP,,75460
1984S1,TOTAL,Y003,M,POP,,42007
1984S1,TOTAL,Y003,F,POP,,39813
1984S1,TOTAL,Y003,TOTAL,POP,,81820
1984S1,TOTAL,Y004,M,POP,,45738
1984S1,TOTAL,Y004,F,POP,,43009
1984S1,TOTAL,Y004,TOTAL,POP,,88747
1984S1,TOTAL,Y005,M,POP,,48722
1984S1,TOTAL,Y005,F,POP,,45928
1984S1,TOTAL,Y005,TOTAL,POP,,94650
1984S1,TOTAL,Y006,M,POP,,50504
1984S1,TOTAL,Y006,F,POP,,47977
1984S1,TOTAL,Y006,TOTAL,POP,,98481
1984S1,TOTAL,Y007,M,POP,,52729
1984S1,TOTAL,Y007,F,POP,,49606
1984S1,TOTAL,Y007,TOTAL,POP,,102335
1984S1,TOTAL,Y008,M,POP,,54621
1984S1,TOTAL,Y008,F,POP,,51094
1984S1,TOTAL,Y008,TOTAL,POP,,105715
1984S1,TOTAL,Y009,M,POP,,53749
1984S1,TOTAL,Y009,F,POP,,50559
1984S1,TOTAL,Y009,TOTAL,POP,,104308
1984S1,TOTAL,Y010,M,POP,,52578
1984S1,TOTAL,Y010,F,POP,,49843
1984S1,TOTAL,Y010,TOTAL,POP,,102421
1984S1,TOTAL,Y011,M,POP,,52122
1984S1,TOTAL,Y011,F,POP,,49297
1984S1,TOTAL,Y011,TOTAL,POP,,101419
1984S1,TOTAL,Y012,M,POP,,51625
1984S1,TOTAL,Y012,F,POP,,47619
1984S1,TOTAL,Y012,TOTAL,POP,,99244
1984S1,TOTAL,Y013,M,POP,,50293
1984S1,TOTAL,Y013,F,POP,,48244
1984S1,TOTAL,Y013,TOTAL,POP,,98537
1984S1,TOTAL,Y014,M,POP,,48856
1984S1,TOTAL,Y014,F,POP,,46577
1984S1,TOTAL,Y014,TOTAL,POP,,95433
1984S1,TOTAL,Y015,M,POP,,49484
1984S1,TOTAL,Y015,F,POP,,47282
1984S1,TOTAL,Y015,TOTAL,POP,,96766
1984S1,TOTAL,Y016,M,POP,,50802
1984S1,TOTAL,Y016,F,POP,,48069
1984S1,TOTAL,Y016,TOTAL,POP,,98871
1984S1,TOTAL,Y017,M,POP,,49636
1984S1,TOTAL,Y017,F,POP,,47331
1984S1,TOTAL,Y017,TOTAL,POP,,96967
1984S1,TOTAL,Y018,M,POP,,49466
1984S1,TOTAL,Y018,F,POP,,47273
1984S1,TOTAL,Y018,TOTAL,POP,,96739
1984S1,TOTAL,Y019,M,POP,,50140
1984S1,TOTAL,Y019,F,POP,,48113
1984S1,TOTAL,Y019,TOTAL,POP,,98253
1984S1,TOTAL,Y020,M,POP,,47153
1984S1,TOTAL,Y020,F,POP,,45859
1984S1,TOTAL,Y020,TOTAL,POP,,93012
1984S1,TOTAL,Y021,M,POP,,46525
1984S1,TOTAL,Y021,F,POP,,45100
1984S1,TOTAL,Y021,TOTAL,POP,,91625
1984S1,TOTAL,Y022,M,POP,,45647
1984S1,TOTAL,Y022,F,POP,,44780
1984S1,TOTAL,Y022,TOTAL,POP,,90427
1984S1,TOTAL,Y023,M,POP,,45322
1984S1,TOTAL,Y023,F,POP,,45117
1984S1,TOTAL,Y023,TOTAL,POP,,90439
1984S1,TOTAL,Y024,M,POP,,45230
1984S1,TOTAL,Y024,F,POP,,45232
1984S1,TOTAL,Y024,TOTAL,POP,,90462
1984S1,TOTAL,Y025,M,POP,,45047
1984S1,TOTAL,Y025,F,POP,,45310
1984S1,TOTAL,Y025,TOTAL,POP,,90357
1984S1,TOTAL,Y026,M,POP,,44559
1984S1,TOTAL,Y026,F,POP,,44970
1984S1,TOTAL,Y026,TOTAL,POP,,89529
1984S1,TOTAL,Y027,M,POP,,42503
1984S1,TOTAL,Y027,F,POP,,42599
1984S1,TOTAL,Y027,TOTAL,POP,,85102
1984S1,TOTAL,Y028,M,POP,,42195
1984S1,TOTAL,Y028,F,POP,,42188
1984S1,TOTAL,Y028,TOTAL,POP,,84383
1984S1,TOTAL,Y029,M,POP,,41217
1984S1,TOTAL,Y029,F,POP,,41663
1984S1,TOTAL,Y029,TOTAL,POP,,82880
1984S1,TOTAL,Y030,M,POP,,41841
1984S1,TOTAL,Y030,F,POP,,41778
1984S1,TOTAL,Y030,TOTAL,POP,,83619
1984S1,TOTAL,Y031,M,POP,,42318
1984S1,TOTAL,Y031,F,POP,,42330
1984S1,TOTAL,Y031,TOTAL,POP,,84648
1984S1,TOTAL,Y032,M,POP,,40320
1984S1,TOTAL,Y032,F,POP,,40372
1984S1,TOTAL,Y032,TOTAL,POP,,80692
1984S1,TOTAL,Y033,M,POP,,39476
1984S1,TOTAL,Y033,F,POP,,39710
1984S1,TOTAL,Y033,TOTAL,POP,,79186
1984S1,TOTAL,Y034,M,POP,,41958
1984S1,TOTAL,Y034,F,POP,,41593
1984S1,TOTAL,Y034,TOTAL,POP,,83551
1984S1,TOTAL,Y035,M,POP,,44863
1984S1,TOTAL,Y035,F,POP,,45109
1984S1,TOTAL,Y035,TOTAL,POP,,89972
1984S1,TOTAL,Y036,M,POP,,41512
1984S1,TOTAL,Y036,F,POP,,41126
1984S1,TOTAL,Y036,TOTAL,POP,,82638
1984S1,TOTAL,Y037,M,POP,,39312
1984S1,TOTAL,Y037,F,POP,,38949
1984S1,TOTAL,Y037,TOTAL,POP,,78261
1984S1,TOTAL,Y038,M,POP,,42137
1984S1,TOTAL,Y038,F,POP,,41602
1984S1,TOTAL,Y038,TOTAL,POP,,83739
1984S1,TOTAL,Y039,M,POP,,39525
1984S1,TOTAL,Y039,F,POP,,39658
1984S1,TOTAL,Y039,TOTAL,POP,,79183
1984S1,TOTAL,Y040,M,POP,,39083
1984S1,TOTAL,Y040,F,POP,,38591
1984S1,TOTAL,Y040,TOTAL,POP,,77674
1984S1,TOTAL,Y041,M,POP,,33777
1984S1,TOTAL,Y041,F,POP,,32985
1984S1,TOTAL,Y041,TOTAL,POP,,66762
1984S1,TOTAL,Y042,M,POP,,31848
1984S1,TOTAL,Y042,F,POP,,31065
1984S1,TOTAL,Y042,TOTAL,POP,,62913
1984S1,TOTAL,Y043,M,POP,,41311
1984S1,TOTAL,Y043,F,POP,,39721
1984S1,TOTAL,Y043,TOTAL,POP,,81032
1984S1,TOTAL,Y044,M,POP,,23440
1984S1,TOTAL,Y044,F,POP,,23088
1984S1,TOTAL,Y044,TOTAL,POP,,46528
1984S1,TOTAL,Y045,M,POP,,28971
1984S1,TOTAL,Y045,F,POP,,28639
1984S1,TOTAL,Y045,TOTAL,POP,,57610
1984S1,TOTAL,Y046,M,POP,,35571
1984S1,TOTAL,Y046,F,POP,,34893
1984S1,TOTAL,Y046,TOTAL,POP,,70464
1984S1,TOTAL,Y047,M,POP,,38015
1984S1,TOTAL,Y047,F,POP,,39208
1984S1,TOTAL,Y047,TOTAL,POP,,77223
1984S1,TOTAL,Y048,M,POP,,36490
1984S1,TOTAL,Y048,F,POP,,36939
1984S1,TOTAL,Y048,TOTAL,POP,,73429
1984S1,TOTAL,Y049,M,POP,,36192
1984S1,TOTAL,Y049,F,POP,,36432
1984S1,TOTAL,Y049,TOTAL,POP,,72624
1984S1,TOTAL,Y050,M,POP,,37669
1984S1,TOTAL,Y050,F,POP,,38841
1984S1,TOTAL,Y050,TOTAL,POP,,76510
1984S1,TOTAL,Y051,M,POP,,37107
1984S1,TOTAL,Y051,F,POP,,38520
1984S1,TOTAL,Y051,TOTAL,POP,,75627
1984S1,TOTAL,Y052,M,POP,,36335
1984S1,TOTAL,Y052,F,POP,,37426
1984S1,TOTAL,Y052,TOTAL,POP,,73761
1984S1,TOTAL,Y053,M,POP,,36374
1984S1,TOTAL,Y053,F,POP,,38752
1984S1,TOTAL,Y053,TOTAL,POP,,75126
1984S1,TOTAL,Y054,M,POP,,34755
1984S1,TOTAL,Y054,F,POP,,36253
1984S1,TOTAL,Y054,TOTAL,POP,,71008
1984S1,TOTAL,Y055,M,POP,,34446
1984S1,TOTAL,Y055,F,POP,,36650
1984S1,TOTAL,Y055,TOTAL,POP,,71096
1984S1,TOTAL,Y056,M,POP,,33056
1984S1,TOTAL,Y056,F,POP,,35364
1984S1,TOTAL,Y056,TOTAL,POP,,68420
1984S1,TOTAL,Y057,M,POP,,33796
1984S1,TOTAL,Y057,F,POP,,35929
1984S1,TOTAL,Y057,TOTAL,POP,,69725
1984S1,TOTAL,Y058,M,POP,,32535
1984S1,TOTAL,Y058,F,POP,,35359
1984S1,TOTAL,Y058,TOTAL,POP,,67894
1984S1,TOTAL,Y059,M,POP,,32074
1984S1,TOTAL,Y059,F,POP,,34433
1984S1,TOTAL,Y059,TOTAL,POP,,66507
1984S1,TOTAL,Y060,M,POP,,30653
1984S1,TOTAL,Y060,F,POP,,33049
1984S1,TOTAL,Y060,TOTAL,POP,,63702
1984S1,TOTAL,Y061,M,POP,,30021
1984S1,TOTAL,Y061,F,POP,,33344
1984S1,TOTAL,Y061,TOTAL,POP,,63365
1984S1,TOTAL,Y062,M,POP,,29121
1984S1,TOTAL,Y062,F,POP,,31294
1984S1,TOTAL,Y062,TOTAL,POP,,60415
1984S1,TOTAL,Y063,M,POP,,24956
1984S1,TOTAL,Y063,F,POP,,31237
1984S1,TOTAL,Y063,TOTAL,POP,,56193
1984S1,TOTAL,Y064,M,POP,,21789
1984S1,TOTAL,Y064,F,POP,,26883
1984S1,TOTAL,Y064,TOTAL,POP,,48672
1984S1,TOTAL,Y065,M,POP,,21256
1984S1,TOTAL,Y065,F,POP,,27331
1984S1,TOTAL,Y065,TOTAL,POP,,48587
1984S1,TOTAL,Y066,M,POP,,19776
1984S1,TOTAL,Y066,F,POP,,25274
1984S1,TOTAL,Y066,TOTAL,POP,,45050
1984S1,TOTAL,Y067,M,POP,,19368
1984S1,TOTAL,Y067,F,POP,,25151
1984S1,TOTAL,Y067,TOTAL,POP,,44519
1984S1,TOTAL,Y068,M,POP,,18886
1984S1,TOTAL,Y068,F,POP,,24832
1984S1,TOTAL,Y068,TOTAL,POP,,43718
1984S1,TOTAL,Y069,M,POP,,18782
1984S1,TOTAL,Y069,F,POP,,25477
1984S1,TOTAL,Y069,TOTAL,POP,,44259
1984S1,TOTAL,Y070,M,POP,,17935
1984S1,TOTAL,Y070,F,POP,,24246
1984S1,TOTAL,Y070,TOTAL,POP,,42181
1984S1,TOTAL,Y071,M,POP,,17406
1984S1,TOTAL,Y071,F,POP,,23969
1984S1,TOTAL,Y071,TOTAL,POP,,41375
1984S1,TOTAL,Y072,M,POP,,16077
1984S1,TOTAL,Y072,F,POP,,22614
1984S1,TOTAL,Y072,TOTAL,POP,,38691
1984S1,TOTAL,Y073,M,POP,,15525
1984S1,TOTAL,Y073,F,POP,,23040
1984S1,TOTAL,Y073,TOTAL,POP,,38565
1984S1,TOTAL,Y074,M,POP,,14343
1984S1,TOTAL,Y074,F,POP,,21556
1984S1,TOTAL,Y074,TOTAL,POP,,35899
1984S1,TOTAL,Y075,M,POP,,13335
1984S1,TOTAL,Y075,F,POP,,19886
1984S1,TOTAL,Y075,TOTAL,POP,,33221
1984S1,TOTAL,Y076,M,POP,,12033
1984S1,TOTAL,Y076,F,POP,,18794
1984S1,TOTAL,Y076,TOTAL,POP,,30827
1984S1,TOTAL,Y077,M,POP,,10832
1984S1,TOTAL,Y077,F,POP,,17765
1984S1,TOTAL,Y077,TOTAL,POP,,28597
1984S1,TOTAL,Y078,M,POP,,9841
1984S1,TOTAL,Y078,F,POP,,16323
1984S1,TOTAL,Y078,TOTAL,POP,,26164
1984S1,TOTAL,Y079,M,POP,,8672
1984S1,TOTAL,Y079,F,POP,,14976
1984S1,TOTAL,Y079,TOTAL,POP,,23648
1984S1,TOTAL,Y080,M,POP,,7927
1984S1,TOTAL,Y080,F,POP,,13612
1984S1,TOTAL,Y080,TOTAL,POP,,21539
1984S1,TOTAL,Y081,M,POP,,6931
1984S1,TOTAL,Y081,F,POP,,12710
1984S1,TOTAL,Y081,TOTAL,POP,,19641
1984S1,TOTAL,Y082,M,POP,,6040
1984S1,TOTAL,Y082,F,POP,,10741
1984S1,TOTAL,Y082,TOTAL,POP,,16781
1984S1,TOTAL,Y083,M,POP,,5281
1984S1,TOTAL,Y083,F,POP,,10969
1984S1,TOTAL,Y083,TOTAL,POP,,16250
1984S1,TOTAL,Y084,M,POP,,3824
1984S1,TOTAL,Y084,F,POP,,7251
1984S1,TOTAL,Y084,TOTAL,POP,,11075
1984S1,TOTAL,Y085,M,POP,,3098
1984S1,TOTAL,Y085,F,POP,,6453
1984S1,TOTAL,Y085,TOTAL,POP,,9551
1984S1,TOTAL,Y086,M,POP,,2632
1984S1,TOTAL,Y086,F,POP,,5262
1984S1,TOTAL,Y086,TOTAL,POP,,7894
1984S1,TOTAL,Y087,M,POP,,2240
1984S1,TOTAL,Y087,F,POP,,4700
1984S1,TOTAL,Y087,TOTAL,POP,,6940
1984S1,TOTAL,Y088,M,POP,,1619
1984S1,TOTAL,Y088,F,POP,,3860
1984S1,TOTAL,Y088,TOTAL,POP,,5479
1984S1,TOTAL,Y089,M,POP,,1313
1984S1,TOTAL,Y089,F,POP,,2998
1984S1,TOTAL,Y089,TOTAL,POP,,4311
1984S1,TOTAL,Y090,M,POP,,859
1984S1,TOTAL,Y090,F,POP,,2133
1984S1,TOTAL,Y090,TOTAL,POP,,2992
1984S1,TOTAL,Y091,M,POP,,702
1984S1,TOTAL,Y091,F,POP,,1698
1984S1,TOTAL,Y091,TOTAL,POP,,2400
1984S1,TOTAL,Y092,M,POP,,474
1984S1,TOTAL,Y092,F,POP,,1223
1984S1,TOTAL,Y092,TOTAL,POP,,1697
1984S1,TOTAL,Y093,M,POP,,347
1984S1,TOTAL,Y093,F,POP,,907
1984S1,TOTAL,Y093,TOTAL,POP,,1254
1984S1,TOTAL,Y094,M,POP,,333
1984S1,TOTAL,Y094,F,POP,,800
1984S1,TOTAL,Y094,TOTAL,POP,,1133
1984S1,TOTAL,Y_GE095,M,POP,,463
1984S1,TOTAL,Y_GE095,F,POP,,1509
1984S1,TOTAL,Y_GE095,TOTAL,POP,,1972
1984S1,TOTAL,TOTAL,M,POP,,2929616
1984S1,TOTAL,TOTAL,F,POP,,3048810
1984S1,TOTAL,TOTAL,TOTAL,POP,,5978426
1984S2,TOTAL,Y000,M,POP,,33592
1984S2,TOTAL,Y000,F,POP,,31213
1984S2,TOTAL,Y000,TOTAL,POP,,64805
1984S2,TOTAL,Y001,M,POP,,35448
1984S2,TOTAL,Y001,F,POP,,33462
1984S2,TOTAL,Y001,TOTAL,POP,,68910
1984S2,TOTAL,Y002,M,POP,,38119
1984S2,TOTAL,Y002,F,POP,,35605
1984S2,TOTAL,Y002,TOTAL,POP,,73724
1984S2,TOTAL,Y003,M,POP,,40612
1984S2,TOTAL,Y003,F,POP,,38222
1984S2,TOTAL,Y003,TOTAL,POP,,78834
1984S2,TOTAL,Y004,M,POP,,43897
1984S2,TOTAL,Y004,F,POP,,41478
1984S2,TOTAL,Y004,TOTAL,POP,,85375
1984S2,TOTAL,Y005,M,POP,,47109
1984S2,TOTAL,Y005,F,POP,,44290
1984S2,TOTAL,Y005,TOTAL,POP,,91399
1984S2,TOTAL,Y006,M,POP,,49476
1984S2,TOTAL,Y006,F,POP,,46848
1984S2,TOTAL,Y006,TOTAL,POP,,96324
1984S2,TOTAL,Y007,M,POP,,51429
1984S2,TOTAL,Y007,F,POP,,48629
1984S2,TOTAL,Y007,TOTAL,POP,,100058
1984S2,TOTAL,Y008,M,POP,,53488
1984S2,TOTAL,Y008,F,POP,,50188
1984S2,TOTAL,Y008,TOTAL,POP,,103676
1984S2,TOTAL,Y009,M,POP,,53997
1984S2,TOTAL,Y009,F,POP,,50650
1984S2,TOTAL,Y009,TOTAL,POP,,104647
1984S2,TOTAL,Y010,M,POP,,53007
1984S2,TOTAL,Y010,F,POP,,50066
1984S2,TOTAL,Y010,TOTAL,POP,,103073
1984S2,TOTAL,Y011,M,POP,,52188
1984S2,TOTAL,Y011,F,POP,,49365
1984S2,TOTAL,Y011,TOTAL,POP,,101553
1984S2,TOTAL,Y012,M,POP,,51774
1984S2,TOTAL,Y012,F,POP,,48395
1984S2,TOTAL,Y012,TOTAL,POP,,100169
1984S2,TOTAL,Y013,M,POP,,50746
1984S2,TOTAL,Y013,F,POP,,47874
1984S2,TOTAL,Y013,TOTAL,POP,,98620
1984S2,TOTAL,Y014,M,POP,,49416
1984S2,TOTAL,Y014,F,POP,,47230
1984S2,TOTAL,Y014,TOTAL,POP,,96646
1984S2,TOTAL,Y015,M,POP,,49036
1984S2,TOTAL,Y015,F,POP,,46806
1984S2,TOTAL,Y015,TOTAL,POP,,95842
1984S2,TOTAL,Y016,M,POP,,50103
1984S2,TOTAL,Y016,F,POP,,47659
1984S2,TOTAL,Y016,TOTAL,POP,,97762
1984S2,TOTAL,Y017,M,POP,,50107
1984S2,TOTAL,Y017,F,POP,,47674
1984S2,TOTAL,Y017,TOTAL,POP,,97781
1984S2,TOTAL,Y018,M,POP,,49530
1984S2,TOTAL,Y018,F,POP,,47303
1984S2,TOTAL,Y018,TOTAL,POP,,96833
1984S2,TOTAL,Y019,M,POP,,49697
1984S2,TOTAL,Y019,F,POP,,47645
1984S2,TOTAL,Y019,TOTAL,POP,,97342
1984S2,TOTAL,Y020,M,POP,,48621
1984S2,TOTAL,Y020,F,POP,,46917
1984S2,TOTAL,Y020,TOTAL,POP,,95538
1984S2,TOTAL,Y021,M,POP,,46768
1984S2,TOTAL,Y021,F,POP,,45462
1984S2,TOTAL,Y021,TOTAL,POP,,92230
1984S2,TOTAL,Y022,M,POP,,45983
1984S2,TOTAL,Y022,F,POP,,44909
1984S2,TOTAL,Y022,TOTAL,POP,,90892
1984S2,TOTAL,Y023,M,POP,,45336
1984S2,TOTAL,Y023,F,POP,,44860
1984S2,TOTAL,Y023,TOTAL,POP,,90196
1984S2,TOTAL,Y024,M,POP,,45278
1984S2,TOTAL,Y024,F,POP,,45191
1984S2,TOTAL,Y024,TOTAL,POP,,90469
1984S2,TOTAL,Y025,M,POP,,45030
1984S2,TOTAL,Y025,F,POP,,45212
1984S2,TOTAL,Y025,TOTAL,POP,,90242
1984S2,TOTAL,Y026,M,POP,,44746
1984S2,TOTAL,Y026,F,POP,,45105
1984S2,TOTAL,Y026,TOTAL,POP,,89851
1984S2,TOTAL,Y027,M,POP,,43453
1984S2,TOTAL,Y027,F,POP,,43683
1984S2,TOTAL,Y027,TOTAL,POP,,87136
1984S2,TOTAL,Y028,M,POP,,42222
1984S2,TOTAL,Y028,F,POP,,42317
1984S2,TOTAL,Y028,TOTAL,POP,,84539
1984S2,TOTAL,Y029,M,POP,,41605
1984S2,TOTAL,Y029,F,POP,,41822
1984S2,TOTAL,Y029,TOTAL,POP,,83427
1984S2,TOTAL,Y030,M,POP,,41411
1984S2,TOTAL,Y030,F,POP,,41592
1984S2,TOTAL,Y030,TOTAL,POP,,83003
1984S2,TOTAL,Y031,M,POP,,41942
1984S2,TOTAL,Y031,F,POP,,41980
1984S2,TOTAL,Y031,TOTAL,POP,,83922
1984S2,TOTAL,Y032,M,POP,,41236
1984S2,TOTAL,Y032,F,POP,,41227
1984S2,TOTAL,Y032,TOTAL,POP,,82463
1984S2,TOTAL,Y033,M,POP,,39704
1984S2,TOTAL,Y033,F,POP,,39926
1984S2,TOTAL,Y033,TOTAL,POP,,79630
1984S2,TOTAL,Y034,M,POP,,40550
1984S2,TOTAL,Y034,F,POP,,40482
1984S2,TOTAL,Y034,TOTAL,POP,,81032
1984S2,TOTAL,Y035,M,POP,,43254
1984S2,TOTAL,Y035,F,POP,,43235
1984S2,TOTAL,Y035,TOTAL,POP,,86489
1984S2,TOTAL,Y036,M,POP,,42990
1984S2,TOTAL,Y036,F,POP,,43005
1984S2,TOTAL,Y036,TOTAL,POP,,85995
1984S2,TOTAL,Y037,M,POP,,40233
1984S2,TOTAL,Y037,F,POP,,39878
